Upstream,other,c:23880,GBR,SF Bay,15291100,venture,2001-01-01
Autoquake,ecommerce,c:23695,GBR,London,6000000,series-a,2005-08-07
Autoquake,ecommerce,c:23695,GBR,London,11911765,series-b,2005-08-07
Autoquake,ecommerce,c:23695,GBR,London,5755377,series-c+,2005-08-07
Rapid Action Packaging,cleantech,c:23981,GBR,London,7920000,series-a,1997-01-01
Kublax,web,c:3840,GBR,London,1340300,angel,2007-08-01
SLR Consulting,cleantech,c:24191,GBR,Bucks,64420000,series-c+,1994-01-01
Sapphire Energy,cleantech,c:24196,GBR,San Diego,50000000,series-c+,2007-01-01
Vibrant Energy,cleantech,c:24265,GBR,London,2920000,series-a,2007-01-01
Wonga,web,c:661,GBR,London,22250000,series-b,2007-10-01
Horizon Discovery,biotech,c:24355,GBR,London,298000,series-a,2007-01-01
Procarta Biosystems,biotech,c:24361,GBR,Colney Lane,631000,venture,2007-01-01
Morgan Everett,cleantech,c:24372,GBR,Hampshire,930000,series-b,2002-01-01
Green Gas International,cleantech,c:24375,GBR,London,780000,series-c+,
Micrima,biotech,c:24432,GBR,United Kingdom - Other,3990000,venture,
isango!,web,c:24445,GBR,London,8000000,series-a,2006-01-13
AlertMe,cleantech,c:7712,GBR,London,13000000,series-a,2006-04-01
Tribold,software,c:24639,GBR,London,11000000,venture,2003-01-01
Icera,mobile,c:24295,GBR,Bristol,40000000,series-c+,2002-04-01
Icera,mobile,c:24295,GBR,Bristol,60000000,venture,2002-04-01
Icera,mobile,c:24295,GBR,Bristol,10000000,other,2002-04-01
Phorm,advertising,c:2625,GBR,London,65000000,series-a,2002-01-01
Phorm,advertising,c:2625,GBR,London,24000000,series-b,2002-01-01
MyBuilder,web,c:21856,GBR,London,68525,angel,2004-01-01
Proximagen,biotech,c:25016,GBR,London,80500000,venture,
amee,cleantech,c:15217,GBR,London,,series-a,2007-01-01
UnLtdWorld,enterprise,c:1846,GBR,London,510295,angel,2007-10-01
BaseKit Platform,web,c:10794,GBR,London,,angel,2008-01-01
PeoplePerHour.com,web,c:2145,GBR,London,620969,angel,2007-09-14
CamSemi,cleantech,c:20051,GBR,London,8000000,series-c+,2002-01-01
BaseKit Platform,web,c:10794,GBR,London,2600000,venture,2008-01-01
CMS Global Technologies,software,c:23605,GBR,Swindon,,venture,
ensembli,web,c:21274,GBR,United Kingdom - Other,,venture,
Skimlinks,advertising,c:2942,GBR,London,1020000,venture,2006-01-01
fav.or.it,web,c:1226,GBR,London,712000,series-b,2007-08-01
uberVU,web,c:12839,GBR,London,512640,venture,2008-11-01
blinkbox,games_video,c:1100,GBR,London,,venture,2006-01-01
Posh Eyes,ecommerce,c:25098,GBR,London,3621,angel,2002-08-02
Eclector,ecommerce,c:25294,GBR,Bath,96123,angel,2008-02-04
